rev_id,worker_id,toxicity,toxicity_score,comment,year,logged_in,ns,sample,split
190981334.0,3298,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== Commentary, perhaps? ==NEWLINE_TOKENNEWLINE_TOKENI believe the first season of the show has been released on DVD. If this is true, I'd like to know if there was any official commentary provided; e.g. What were the inspirations for some of the characters, the opinions of some of the producers or the creator's opinions on some of the characters, etc. Anyone who knows of this sort of commentary being mentioned is welcome to add it in in the appropriate places (for instance, commentary on character Jiggers would be put somewhere in his section), but please do not forget to mention that it comes from the DVD commentary! Thank you.   ",2008,True,article,blocked,dev
479669283.0,1871,0,0.0,"NEWLINE_TOKEN:::::::::You need to really' give up this mindless crap. There is nothing illogical in my position, it is you that needs to grow up. A pressure group that dopes not speak for the people of the area has registered a flag with an organisation who's rules show it is biased towards the same view. It is you and you little clique that are trying to impose on people there view of where people live. You want to label one set of Cumbrians are Westmorlanders because at some point in the past HMG created an area and named in Westmorland, which it has now abolished and some people still wish to use the old mode. No one has held a public vote the only things that matters in this is what HMG has said. Most people in Merseyside I identify more strongly with Merseyside than any other county, that is there identity. I have seen no evidence other than that 2 pressure groups want to enforce there view. The flag did not belong to the County When is existed, it hasn't been created for or by an organisation with any mandate. I know people who live in all parts of Cumbria and never has one of the refereed to Westmorland or Cumberland in any context in the past or present. It is some fantasy of yours that you speak for the majority of several areas without showing any evidence or having any mandate. I suspect you rather old and stuck in your ways and can't abide change and that this is what is atthe root of you misguided POV. HMG had a mandate, you do not and neither does the Westmorland society or the Flag Institute.  ",2012,True,article,random,test
194050204.0,3277,0,0.0,NEWLINE_TOKEN:Is tetchiness treated with remedies or preparations? )   ,2008,True,article,blocked,train
524136569.0,194,0,0.0,`NEWLINE_TOKEN:I have addressed the comments you left. Mind taking another look? ) —  `,2012,True,user,random,test
627404879.0,3824,0,0.0,You are an administrator but not a monarch and also i don't know what kind of relationships you have with sitush or Joshua Jonathan or their group of rogues by following their words.,2014,True,user,blocked,dev
135634308.0,1358,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== Dadra ==NEWLINE_TOKENNEWLINE_TOKENHello, could you please add the Hindi/Devanagari spelling at the Dadra article? Many thanks,  ",2007,True,user,random,train
192013072.0,3411,0,0.0,"`NEWLINE_TOKEN:Maybe as a bootleg it was ``Last flowers to the hospital`` as a work in progress, but the official release is just ``Last flowers`` full stop.   `",2008,False,article,random,dev
324864860.0,3299,0,0.0,`NEWLINE_TOKENNEWLINE_TOKEN==Something sinister ==NEWLINE_TOKENBlar Blar! '''''' `,2009,True,user,random,train
330615280.0,1773,0,0.0,"Um no, that's not what AQFK is asking about.   NEWLINE_TOKEN",2009,True,article,random,dev
46958230.0,3130,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN== User SuperDeng ==NEWLINE_TOKENNEWLINE_TOKENI request that you do something about the user SuperDeng. His actions are childish and his aditude doesn't help Wikipedia. He keeps editing articles I edit for personal reasons (he clearly has something agains't me), even if there is nothing wrong with the current version. At least I have provided reasons for my edits, but....well, here are some of his reasons.NEWLINE_TOKENNEWLINE_TOKEN``You are allways wrong as in everything you do is wrong`` (http://en.wikipedia.org/w/index.php?title=Second_Battle_of_Kharkov&action;=history)NEWLINE_TOKEN``You are allways wrong therefore anything you say or do is wrong`` (http://en.wikipedia.org/w/index.php?title=Siege_of_Leningrad&action;=history)NEWLINE_TOKENNEWLINE_TOKENYou must do something about this.NEWLINE_TOKENNEWLINE_TOKENSincerly.NEWLINE_TOKENKurt Leyman.`",2006,True,user,blocked,dev
435427337.0,417,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== Review movie ==NEWLINE_TOKENNEWLINE_TOKEN*http://www.animenewsnetwork.com/review/clannad/the-motion-picture/dvd - Theron Martin, Jun 20th 2011   ",2011,True,article,random,train
180045418.0,1361,1,-1.0,"NEWLINE_TOKEN:adding a ref to the section title is not a good idea, instead use it at the end of a paragraph where the content of the paragraph is being cited to that source.  ",2007,True,user,random,test
197322392.0,2993,0,0.0,NEWLINE_TOKENNEWLINE_TOKEN== Copy vio? ==NEWLINE_TOKENNEWLINE_TOKENThis page seems awfully close to the company's website. I hesitate to put the big scary copyvio template on the page. Any suggestions?   ,2008,True,article,random,train
23697173.0,3114,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKENI think the header should stay.  Please don't transpose every dog related page to be the same, they aren't the same.  Ciao  ",2005,True,article,blocked,train
103191521.0,857,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN>They reached the final, but lost. This should be changed  ",2007,False,article,random,train
387500903.0,2832,0,1.0,"Thank you for experimenting with the page Ronaldo on Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia.   ",2010,True,user,random,train
676580113.0,1664,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKEN::No, asshole. You copied and pasted text from a newspaper's website into a Wikipedia article. I reverted the addition of scare quotes to an article. I undid your WP:COPYVIO at an article I've been editing since 2011. You followed me to an article you've never edited before. If you're too fucking stupid to understand the difference, maybe you're too stupid to be editing Wikipedia. —  / ",2015,True,user,blocked,dev
306265047.0,3290,0,0.0,"`:::::I have plenty of hobbies already, thanks - this is simply a simple pressing of the issue. If anything about my above comment is truly not ``legitimate``, I invite you to highlight it for me.   NEWLINE_TOKENNEWLINE_TOKEN`",2009,False,user,blocked,test
458813464.0,315,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN:Oh, give me a break.  If you'd been watching me arguing with someone else the way you and Chaos were, you'd be a little irate too.  Is it any wonder nobody wants to work on that damn article anymore?NEWLINE_TOKENNEWLINE_TOKEN:Go ahead and file a WQA or ANI yourself if you feel it's necessary, but I stand by what I said.  You were off-topic, it was annoying as hell, and I'm tired of having discussions sidetracked by finger-pointing bitch-fests.  And I'm tired of trying to be polite to people who, frankly, don't deserve it anymore. — ''''''  — ",2011,True,user,random,train
438131671.0,2574,0,0.0,"`NEWLINE_TOKEN::::::No, the phrasing is wrong. ``Lying`` is the present participle of ``to lie`` - it's one of the painful ones consistently gotten wrong in English ) If she was currently continuing to lie to a jury then it can be used. But the lie being described is in the past. Hence ``She has lied``, not ``She was lying``. I don't see these as nitpicks either; many of the proposed phrase shortenings are due to you replaced past with present tense. On top of that I think we should aim for high quality writing! Now, I agree that some of the content (for example ``a nearby room following her encounter with Strauss-Kahn and had then returned to Strauss-Kahn's room and cleaned that as well``) could be better phrased to be clearer and shorter. But your mostly just removing material to no value leaving a lot of vagueness and some innacuracy.  ''''''  NEWLINE_TOKEN`",2011,True,article,random,test
257620812.0,2990,0,1.0,"`===December 2008===NEWLINE_TOKEN==Please don't be silly==NEWLINE_TOKENNEWLINE_TOKEN Please don't monkey about with joke edits. We try hard here to produce something we can all be proud of, and silliness doesn't help. Articles are monitored, and users messing around could be blocked. Why not try to contribute something useful instead? Have a look at the below and get stuck in properly:NEWLINE_TOKENNEWLINE_TOKEN:    The five pillars of WikipediaNEWLINE_TOKEN:    How to edit a pageNEWLINE_TOKEN:    Help pagesNEWLINE_TOKEN:    TutorialNEWLINE_TOKEN:    How to write a great articleNEWLINE_TOKEN:    Manual of StyleNEWLINE_TOKEN:    Fun stuff...NEWLINE_TOKENNEWLINE_TOKENThanks – and enjoy yourself as a responsible Wikipedian! NEWLINE_TOKENNEWLINE_TOKEN — ''''''/'''''' `",2008,True,user,random,dev
535693812.0,24,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENTikuko , need your help and/or advice. We are lacking good breed representatives pictures in Wikimedia library. I will load some of mine, but there is a lot more.  I asked the authors to download some, too complicated for them. I asked their permission to download their pictures, they replied `` just take whatever you like , and put wherever you want``.  I downloaded their pictures, and they were removed due to copyright issues. Please advice what licence I shall use, and how I can download their pictures with their permission in their native languages, without copyright infringement. Also, there are old pictures from old books, without copyright of any kind, what licence is proper? Possibly, step by step guide? Planning to download several pictures, and tag them besides the breed name as ``aboriginal``, ``show``, ``Red Star owned, born at ...year ``, ``tobet``, etc, so we have a source of cross references. NEWLINE_TOKENNEWLINE_TOKENThanks!  `",2013,True,user,random,train
319029439.0,1976,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKENI am not so sure that it eliminates things like population inversions, because one can I think describe them by suitably extended macroscopic variables. I stand to be corrected about this. One finds discussions of negative temperatures which I think refer to population inversions, and one recalls Lamb's paper ``Classical laser``, Borenstein, M., Lamb, W.E. (1972), Physical Review A 5(3):1298-1311.  `",2009,True,article,random,train
165233460.0,2461,1,-1.0,NEWLINE_TOKENJAYJG HAS ALREADY EATEN HIS TAB_TOKENLET! YOU MUST DO IT NOW OR THEY WILL GET YOU AND TORTURE YOU TO MAKE YOU CONFESS OUR SECRETS}},2007,True,user,blocked,train
646643252.0,158,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== Misattributed quote from Syngenta website ==NEWLINE_TOKENNEWLINE_TOKEN good catch on the Syngenta quote.  But in removing the quote, you also took all reference to a peer reviewed article in the Proceedings of the National Academy of Sciences and a review by Australia's governmental agency regulating agricultural chemicals, which was not necessary for addressing the problem you identified.  I restored these, replaced the faux quote with one from the actual source document, and reduced the breadth of the claim describing the quote.    ",2015,True,article,random,train
277598616.0,4244,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKEN20 bucks says Mr. Big shot registered user Cfred doesn't respond, because he just got curbstomped. Go stick to crunching numbers. Let those who know what they're talking about talk.",2009,False,article,blocked,test
389113498.0,738,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN==AfD==NEWLINE_TOKENPlease see Wikipedia:Articles for deletion/Revelations. Guidelines for notability are outlined generally at WP:N, and specifically for songs at WP:NSONG. Thank you.   ",2010,True,user,random,dev
236835786.0,2772,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN:: OK, but if we state her position we should also state its rebuttal in a scientific document by the NMFS, a branch of the US department of Commerce.   ",2008,True,article,blocked,train
20013690.0,865,0,0.0,NEWLINE_TOKENNEWLINE_TOKEN== Dawood Ibrahim ==NEWLINE_TOKENThe debate over whether to have the NPOV tag has ended. I made some minor changes and all parties agreed that it had been neutralized. Thanks for your input nonetheless.  ,2005,True,user,blocked,dev
155237233.0,338,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN:I have no connection with the Mail, but the reference to Platell being an ``immigrant`` obviously breaks NPOV, so L have changed it. The hypocrisy is still clear though, if one wishes to see it, and the introduction will now help users from outside the UK when they stumble over this article.  `",2007,True,article,random,train
560299466.0,1280,0,1.0,"NEWLINE_TOKEN:Well, you still have to be careful not to ask for the non-existant. Do you have a significant number of sources that say they are commonly called something else? There's not generally a requirement that you provide lots of sources to prove something. Yes, WP:UNDUE comes into play, but we need some reason to believe that said name is UNDUE.   ",2013,True,article,random,train
576769046.0,953,1,-2.0,NEWLINE_TOKENNEWLINE_TOKENGO FUCK YOURSELF. IT'S AS SIMPLE AS THAT. I have a proxy server with access to over 100 domains so I will continue editing wikipedia.,2013,True,user,blocked,train
433727455.0,1748,0,1.0, in the first sentence of the article,2011,True,article,blocked,train
182215255.0,2801,0,1.0," January 2008 (UTC)NEWLINE_TOKENI am simply pointing out the areas upon which serious discussions are based and the policy prohibiting voting. I am also not the only user saying that different policy is not being met by the arguments.  00:37, 5",2008,True,article,random,test
273047253.0,2811,0,1.0,This question sounds off topic to folksonomy. Perhaps you should ask it on another talk page?  NEWLINE_TOKENNEWLINE_TOKEN,2009,True,article,random,test
273047253.0,2920,0,1.0,This question sounds off topic to folksonomy. Perhaps you should ask it on another talk page?  NEWLINE_TOKENNEWLINE_TOKEN,2009,True,article,random,test
610264859.0,4269,0,1.0,REDIRECT Talk:Doraemon: Nobita's New Great Adventure into the UnderworldNEWLINE_TOKEN,2014,True,article,random,test
130962675.0,1633,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== 3RR Violation ==NEWLINE_TOKENNEWLINE_TOKEN You currently appear to be engaged in an edit war. Note that the three-revert rule prohibits making more than three reversions in a content dispute within a 24 hour period. Additionally, users who perform a large number of reversions in content disputes may be blocked for edit warring, even if they do not technically violate the three-revert rule. If you continue, you may be blocked from editing. Please do not repeatedly revert edits, but use the talk page to work towards wording and content which gains a consensus among editors. ",2007,True,user,random,dev
260389640.0,1179,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== File:Kyle Harris Actors HS.jpg listed for deletion ==NEWLINE_TOKENAn image or media file that you uploaded or altered, File:Kyle Harris Actors HS.jpg, has been listed at Wikipedia:Images and media for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted.     ",2008,True,user,random,test
498573755.0,1063,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKENYou can undo and block all you want, but it will stay in history forever.",2012,True,user,random,train
529929542.0,212,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN:Agree.  But it is not just the jargon, it is the way it is way maths articles are written Wikipedia generally.  Very formal and abstract, with little material to build intuitions.  I made other notes below..  ",2012,True,article,blocked,test
14049572.0,1637,0,0.0,"NEWLINE_TOKEN::That's what I figured. The lyrics don't really make any sense to me, but I still love the song!    -  ",2005,True,user,random,test
505325674.0,3445,0,0.0,NEWLINE_TOKENNEWLINE_TOKEN:We'll add something about it when someone presents a reliable source discussing it. __  ,2012,True,article,random,train
265041435.0,2602,0,0.0,NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENI don't understand Sir. Whatever did I do wrong?,2009,True,user,blocked,train
181326941.0,2913,1,-1.0,"LMAO. You said i'm not the one who's giving you the bans with the expiry thing. YOU JUST DID. You banned me till the 7 of jan. If it's not a perm ban, which means I can make constructive edits when it's done. Nice way to contradict yourself. Thanks for ignoring the part about debating and banning in the middle of the debate. Even if you didn't ban me, you warned me for vandalism to deep purple. WHERE THE FUCK IS THIS VANDALISM? that's ALL I need to know. Don't give me the bullshit about sockpuppets either, you said IF YOU VANDALISE WIKIPEDIA AGAIN AS YOU '''DID TO DEEP PURPLE you will be blocked immetidely. (cant spell that.) If it was a sock puppet, you would have banned me immeditley. If you were reversing all my edits due to a sock puppet you wouldnt have said the part I bolded. So, the only logical answer is... I vandalised the band's article known as Deep Purple. HOW.   NEWLINE_TOKENNEWLINE_TOKEN",2008,False,user,blocked,dev
570542937.0,1351,0,1.0,NEWLINE_TOKEN:It looks good. I actually added tables like these to List of Frankish kings a few years back.   ,2013,True,user,random,dev
131769508.0,1550,1,-2.0,"NEWLINE_TOKEN* Orangemarlin, you're an asshole and that's all there is to it! ",2007,False,user,blocked,train
126833780.0,2433,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN:Please see Wikipedia's no personal attacks policy. Comment on content, not on contributors; personal attacks damage the community and deter users. Note that continued personal attacks may lead to blocks for disruption. Please stay cool and keep this in mind while editing. Thank you.   ",2007,True,user,random,train
30527235.0,4113,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== Preon stars ==NEWLINE_TOKENNEWLINE_TOKENHi, thanks for creating the Preon star article!  Compact stars have held a lot of interest for me today.   ",2005,True,user,random,train
436608155.0,922,0,1.0,"NEWLINE_TOKEN:::::Addendum: If I were an admin, this situation would be much worse. Closers frequently get much flak for their well-intentioned work. Another reason I don't wish to close RfCs. I strongly respect closers like you who don't mind getting reverted and berated.   ",2011,True,user,random,train
258229337.0,4160,0,1.0,"`:::::::::::And I really don't think ``Islamic empire`` was ever meant to be anything but a kind of dabpage. As a historical periodization it's hopeless vague both geographically (West Africa to India and beyond) and chronologically (7th century right up to the modern era). There have been Islamic empires for sure, but it doesn't make them much more homogenous than ``Christian empires``.NEWLINE_TOKEN:::::::::::  NEWLINE_TOKENNEWLINE_TOKEN`",2008,True,article,random,test
688123777.0,1762,0,0.0,NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN=== Template:Episode list ===,2015,True,user,blocked,train
189767032.0,2458,0,1.0,"`NEWLINE_TOKEN::As was I, and I don't appreciate the implication that I have no courage because I was out with friends. I'll be busy for the rest of today, but let me know what you would like done. I can't really block the user, since he hasn't done anything new since his old block, and a warning seems out of place since he's already been blocked. Try mediation, or an RFC? I know you don't like dispute resolution, and I understand it hasn't really functioned well for you in the past, but perhaps that's something to look into at this point? Besides, looking at the article's talk page (and his recent contribs, in case something got moved) he really doesn't seem to be being that dickish, IMO - he's just trying to balance the article, which is an acceptable goal (much as homeopathy and pseudoscience are bullshit, WP needs to mention that they exist, providing there are sources). ♠♠ `",2008,True,user,random,train
183604597.0,2878,0,0.0," He has compressed and wikilinked the Stereotypes section, which I did not object to, although he did not properly ascertain consensus. His proposed summary of the IQ gap of Rushton, however, is worrying to me: the presentation does not seem to be properly balanced as far as I can tell and no context is provided.",2008,True,user,random,train
463866721.0,1997,1,-1.0,"`NEWLINE_TOKENNEWLINE_TOKEN*Response I am obviously very disappointed by this decision. The assertion that I did not read the article is highly misleading, not to mention offensive. I have been a Wikipedia editor for many, many years, and have followed the rules and regulations throughout these years. To suggest that I did not follow the regulations is complete bunkum. Using the evidence present in the article, I made a choice based on what I thought was a fairly obvious case - it STILL breaks our rules on blogs, recentism, notability, and bias. The ``keep`` votes are from people who have an immense level of conflict of interest, and therefore skew the vote something rotten. I am very disappointed that this entire episode has been carried out at my expense, rather than at the article itself. This response will be copied to as many concerned editors in this matter.   `",2011,True,user,random,test
31694778.0,1285,0,0.0,How about a reference to him being called Weapon Ten by Fantomex in the Ultimate Marvel line?NEWLINE_TOKENNEWLINE_TOKEN,2005,True,article,random,dev
27366284.0,1745,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKEN:What random comments!  Argumentum ad hominem is a logical fallacy, not a fancy term for an insult.  I think you may have got confused by all that Latin.  I presume you consider it crackers' talk.  Don't bother reading the article; you won't understand it.NEWLINE_TOKENNEWLINE_TOKEN:Self-respect?  You seem to have problems with the English language there too; you mean ``respect``.  I'm fine; it's you and all other racist scum that I don't respect.  You are the main reason excellent editors leave.  —  `",2005,True,article,blocked,train
46185343.0,303,0,0.0,NEWLINE_TOKEN*Remove both  |    (I've never actually heard of the term 'King of Pop' - probably made up by a tabloid paper ;-).),2006,True,article,random,train
194717301.0,1799,1,-1.0,NEWLINE_TOKENNEWLINE_TOKENIf that is vandalism then any accusation of being a sockpuppet is vandalism (you sockpuppet) ZOMG YOU JUST VANDALIZED MUH PAGE   ,2008,True,user,blocked,test
363971788.0,1660,0,1.0,"Reporting the News NEWLINE_TOKENNEWLINE_TOKENI have added a few sentences to section on news reporting on the Final Solution in the U.S., based on the NY Times 150th anniversary acknowlegement that they purposefully minimized and obfuscated the news, and the work of Laurel Leff and Deborah Lipstadt.  i have linked to another wiki article, The New York Times and the Holocaust.  That page is under severe attack by a couple of people who think this is not a mainstream topic, and keeps being gutted, so link at any time is not to the full article.  cimicifugia  NEWLINE_TOKENNEWLINE_TOKEN",2010,True,article,blocked,train
77629215.0,1056,0,1.0,NEWLINE_TOKENNEWLINE_TOKEN== JG55 ==NEWLINE_TOKENNEWLINE_TOKENwow thanxs for getting be and balz blocked maybe if u mine your own business and woundlnt talk to us were 10 years old and u are tlaking to us and we told u to stop so plz do thanx u ,2006,True,user,blocked,train
226648501.0,2987,0,0.0,"NEWLINE_TOKEN::::If I were to wikilawyer it, I can't be topic banned under Digwuren Arb in its current form ;) However, topic ban means I can't participate in talk page discussions? Also, what about evident socks by Bonaparte (like the one currently on rampage on Moldova? Should I follow Wikipedia:BAN#Enforcement_by_reverting_edits or an eventual topic ban?  ",2008,True,user,blocked,train
68118275.0,1862,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN==Goody's Clothing Store Logo Issue==NEWLINE_TOKENHello, I am a creator of Goody%27s_Family_Clothing and I wanted to say that you should to load Goody's logo with same filename, not different filename like loaded picture over old picture so it will save space and room of Wikipedia. My logo was Goodylogo.jpg and yours was Goody's logo.gif so yours should be ``Goodylogo.jpg`` instead of Goody's logo.gif to replaced old logo with enw logo to save time and space of Wikipedia. I am trying to get admin to remove my old filename off so it will make more room. You also need to set your email address in your profile. Admin is the moderator of Wikipedia in case you do not know. Thank you very much and please study Wikipedia functions and policy to be better Wikipedian.   `",2006,True,user,blocked,test
39435114.0,1000,0,0.0,NEWLINE_TOKENNEWLINE_TOKEN== German or Romanian? ==NEWLINE_TOKENNEWLINE_TOKENWouldn't it be more correct to say that Oberth was a Romanian Physicist?,2006,True,article,random,test
249793719.0,1412,0,0.0,NEWLINE_TOKEN::Completely disagree. The company is no longer in existence. That plus it's not more of a merger than it is both a merger and a complete rebranding. The page should not be split.   ,2008,True,article,blocked,train
396384604.0,2502,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== SSP ==NEWLINE_TOKENNEWLINE_TOKENarent the Scottish socialist party marketed as an alternative to the majority of Trotskyist socialist party's in the uk ? and couldnt it be argue that they and the SWP the main troyskyist party in the uk do not always get on, can I see a reference for them being included in the European section ?   ",2010,False,article,random,train
48762053.0,260,0,0.0,"either of a political, personal spite or ",2006,True,user,blocked,train
221299466.0,220,0,1.0,"`NEWLINE_TOKEN:Actually, I believe he was saying fixed because there was some problem with the way the the afd template was used that created a duplicate listing for the article. It's possible the article will not be deleted, but I think it will, so here's what you should do: click  and copy the entire article (copy it out of the edit box so you get all the formatting). Save the page, then let me know and I'll go over it and do a once over copyedit. Then we can talk about what needs to be done to get it fixed up and back in article space. [review] `",2008,True,user,random,test
536728959.0,57,0,0.0,"NEWLINE_TOKEN:::I think you're right - Jeanette Reese was the fifth in the civil suit; the article in the King Encyclopedia Online about Browder v. Gayle says that she dropped out of the case in the first month (February 1956), and nothing more. It does not have an article about her.  ",2013,True,user,random,test
185624861.0,723,0,0.0,"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENAh Yahel very honest of you to remove my comments without specifying who you are, what exact objection you have, and what authority you have to remove my comments as a personal attack, I am reverting and will only remove these comments mself if you AND another editor can give a reason why my comments are more ofeensive than defensive of , and how your comments have not been any more offensive on this page than mine.    I am replacing my comments below:NEWLINE_TOKENNEWLINE_TOKENWhether you think islam is false or not is irrelevant, as a christian I might be nclined to think that Judaism and Islam are 'false', you say that we 'have' to believe islam is false because I am a Christian, no this is not the case, depending on what you mean by 'false'. Certainly I do not follow all the teaching of the Quran, but there are many good suggestions about how to live ones life in the Quran, some of which also exist in christianity, some of which dont, so I dont think islam is 'false'. You may think islam is false, whats to stop me turning around and saying to you Judaism is false? I could probably give you a hell of a theological argument for saying why Judaism is false,. but I do not believe it is completly false, and at the end of the day whatever argument I may provide whether a religion is 'false' or not is merely a biased opion. So what if Bless sins may have a pro-msulim leabing, we all have bias in our approach, and in fact I would say that your bais against islam is far more agressive and evident than that of Bless sin's pro-islam bias. Dont pretend you are some omniscient perfect observer, becase as your edits show that would be a clear and arrogant lie to yourself, and my only advice to you is to refrain from being hypocritical.   NEWLINE_TOKEN    NEWLINE_TOKEN- After looking at your userpage you also seem to have articles related to islam in your sites, just as Bless Sins does, and as your pathetically disguised bais shows, you are being nothing more than a simple hypocrit to attack Bless Sins for doing the same thing you do.     + After looking at your userpage you also seem to have articles related to islam in your sites, just as Bless Sins does, and as your pathetically disguised bais shows, you are being nothing more than a simple hypocrite to attack Bless Sins for doing the same thing you do.     NEWLINE_TOKENNEWLINE_TOKENEnd   NEWLINE_TOKENNEWLINE_TOKEN",2008,False,article,blocked,train
486546038.0,3851,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== Contested deletion ==NEWLINE_TOKENNEWLINE_TOKENThis page should not be speedily deleted because it's a valuable page.  The new direction of omnibus that literally 2 guys want to see is ruining the usability of the UFC event articles and making them terrible.  Again, only 2 guys actually want this.",2012,True,article,blocked,train
303143340.0,445,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== h2g2 article in peer review ==NEWLINE_TOKENNEWLINE_TOKENHi there Gnomon -)NEWLINE_TOKENNEWLINE_TOKENI'm trying to get wikipedia's article on h2g2 improved with a view to eventually getting in Featured Article status. That way, it might even appear for a day on the front page of wikipedia.NEWLINE_TOKENNEWLINE_TOKENWhile it's not a particularly important project, any comments would be welcome on the  review page.NEWLINE_TOKENNEWLINE_TOKENThanks,   ",2009,True,user,random,dev
63615528.0,1642,0,2.0,"`NEWLINE_TOKENNEWLINE_TOKEN== Colbert's character ==NEWLINE_TOKENNEWLINE_TOKENSaying his character is mocking right-wing pundits is fine, but there is no source to say he is specifically imitating Hannity or O'Reilly.  True, a couple sources do point out similarities, but what exactly makes these (highly opinionated) sources authorities on the specific people who Colbert is supposedly imitating?  Colbert mentions that Hannity and O'Reilly are ``over-the-top`` as far as personality driven opinions go, but he doesn't say that's who he's imitating.  Besides, he doesn't even say them exclusively, he says ``someone LIKE Hannity or O'Reilly``.NEWLINE_TOKENNEWLINE_TOKENHis own words don't suffice here, and a source pointing out similarities and asserting in a totally non-objective (try putting ``Bill O'Reilly's bullying media-age demagoguery`` into the article and see what you get) way is not enough to include the comparison.    `",2006,True,article,blocked,test
306622312.0,530,1,-1.0,"`NEWLINE_TOKENNEWLINE_TOKEN== you and your filth ==NEWLINE_TOKENNEWLINE_TOKENlisten buddy, I don't know what that email you sent me was, but  Idon't like that sort of talk coming into my house - you might like to watch ``robo-babes`` and other ``fleshhoneys`` doing depraved things and putting opbjects into them, but me and my family certainly don't . Now it so happens that was a SHARED email address - one that all my family use, and the idea that my daughter could have gone onto the email and looked at pictures like that makes me heartily sick. and the fact htat you're some kind of responsible man on the wikipedia. I used to have faith in wikipedia, I used to think it was a useful thing, but to get an email from you, linked to this website, and all the pictures you attached - not to mention the links to all sorts of faces splattered in the worst kind of bodily fluids and excretions...   this mighht be your chance to turn the enciclopedia into a den of perversion and pornography. It's not that there were the pictures on here - I can understandf if I wanted to look an article about some kind of deviant practice - but why would you send that to me here? you should be stripped of the medals you have so proudly on your page - in the army we used to have a word for people like you and I wouldn't want to print it here. If i dont get an apology this goes right to the top.   `",2009,True,user,blocked,train
222540837.0,3224,0,0.0,Including some appropriate mention of the Solomon article is not without some level of support . ,2008,True,user,blocked,train
144750327.0,2119,0,1.0,"NEWLINE_TOKENNEWLINE_TOKENProbably not, as there aren't any real details available about the company. Microsoft never gave any of their companies a background, as it wasn't necessary for game usage.  ",2007,False,article,blocked,dev
133393544.0,1793,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKEN``...who scored the biggest upsets in the history of boxing, perhaps the biggest upset in sports history...`` ... I think that needs a bit of an edit, not very objective.NEWLINE_TOKENNEWLINE_TOKEN  Wadey4`",2007,False,article,random,train
398369714.0,493,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKEN== Stop plastering your face all over wiki and... ==NEWLINE_TOKENNEWLINE_TOKENhire professional editors.NEWLINE_TOKENNEWLINE_TOKENWe like and appreciate that you have grown from a porn editor to a worldwide phenomenon, you have to be commended for that. You are -with no sense of irony- a pioneer. But you have to hire prof. editors because the people you have here have vested interests. Do that and I ll be more than happy to support you. BOL Jimmy I hope you can take the right decision. NEWLINE_TOKENNEWLINE_TOKEN  ",2010,False,article,blocked,train
233215295.0,82,0,1.0," do you have a group of people ready to support your views somewhere? you can check my attempts at the top of this page to get support for the neutrality of the article from other editors. it would only please me to discuss with the neutral editors the neutrality of the article. i am close to whom use NPOV as a pretext to push their hidden agenda, to degrade gulen, to satisfy their emotions, and to have their enmity apparent in the article. regarding the ip check, i think i will need to post it sooner than later. i will watch the article a bit more to that point.   NEWLINE_TOKENNEWLINE_TOKEN",2008,True,article,blocked,test
524339356.0,3408,0,0.0,Marley & SofíaCarmen & FernandoDiego & GiselaLisa & Juan PabloLuli & AlejandroNicolás & JudithChiche & MarianaWanda & Cristian,2012,False,user,random,train
